reviewerID,asin,overall
A2GUU2169Q5N6E,B0072K8EYK,5
APHZGTKEWTQ40,B0078LXM40,5
A3ODHMVEMGG93Z,B0078LXM40,5
AADVOV0BLDN3E,B0078LXM40,5
A3AMIGUD1UCDF,B0078LXM40,5
A3KEP3IFR2OZUQ,B0078LXM40,5
AEAC5OJ7FX0Z3,B0078LXM40,5
A4UUWN5VTEU88,B0078LXM40,5
AJ1DVJZCJDNXJ,B0078LXM40,5
A2ACRRISUPMZWJ,B0078LXM40,5
A28K4ZATP5520J,B0078LXM40,5
AW80F6GE4YUIS,B0078LXM40,4
AUGGOB99VRU6U,B0078LXM40,5
A3O3V7DXDN2EQH,B0078LXM40,5
A2W22FKUPHPBMY,B0078LXM40,5
A2MREK75EM9TZO,B0078LXM40,5
A15E81AMEDTMU7,B0078LXM40,5
A1RNVKFD1PF1QF,B0078LXM40,5
A2NF15AKMNRPA6,B0078LXM40,5
A5QQ5OC488CB7,B0078LXM40,5
A1D4RHE9LBL5H,B0078LXM40,5
A3LIA3IC1ERMUA,B0078LXM40,5
A2E5ZLFPFIH8MF,B0078LXM40,5
A4MWP92EJDKFG,B0078LXM40,5
A2F2KL35PTQ8BS,B0078LXM40,5
A1EVUCHTTUQ5TV,B0078LXM40,5
A1PXR4YVZU8I76,B0078LXM40,5
A3IG1R5IOVHFXR,B0078ZZ6RM,5
A3VKV6D9D0ALU9,B0078ZZ6RM,5
ABDQ0DVCL2CMO,B0078ZZ6RM,5
A2KEF7YA26UHYA,B0078ZZ6RM,5
ASR6B1JIJFD31,B0078ZZ6RM,4
ANHHP64XHZEEU,B0078ZZ6RM,5
A1L08O60MXPCYA,B0078ZZ6RM,5
AH6XZ1BCXY4I6,B0078ZZ6RM,5
A2Z29Y2RPTA0PT,B0078ZZ6RM,5
A1M9J5T8PRI2H8,B0078ZZ6RM,5
AADVOV0BLDN3E,B0078ZZ6RM,4
AMPWQNE2UCWAO,B0078ZZ6RM,5
A3FEE03P1LZC76,B0078ZZ6RM,4
A3Q03O4Q8GKT8G,B0078ZZ6RM,5
A2KKXX9VC0ZQMJ,B0078ZZ6RM,5
A2FJMALXP72F0N,B0078ZZ6RM,5
A15E81AMEDTMU7,B0078ZZ6RM,5
A1D9DNXBQDNGL2,B0078ZZ6RM,5
A3BAXEUKF8QSDF,B0078ZZ6RM,5
A2WDCDHR49DP06,B0078ZZ6RM,5
A3P0U427KLLL69,B0078ZZ6RM,5
AMOLUSI1RUF0B,B0078ZZ6RM,2
A2NLGAVOF35E16,B0078ZZ6RM,5
A2C60DM97P22EJ,B0078ZZ6RM,5
A1ALGCU6SB1J9,B0078ZZ6RM,5
A2JQK656WX1NBW,B0078ZZ6RM,5
A1EVUCHTTUQ5TV,B0078ZZ6RM,3
A1134GV44SWB4N,B0078ZZ6RM,5
A2W9OEZ4YUPJ3U,B0078ZZ6RM,5
A366240WSC7ZWO,B0078ZZ6RM,1
AO84KHY4RD89J,B0078ZZ6RM,5
A3LCGB8BMZVRJL,B0078ZZ6RM,5
AF8V9AC4GT2FC,B0078ZZ6RM,5
A2BA81P2S8JC3K,B0078ZZ6RM,5
A1A10ANWXDPIK2,B0078ZZ6RM,5
A2R6CF9ZVJ7MPX,B0078ZZ6RM,5
ABIWW6V0V01L6,B0078ZZ6RM,5
A3FTBS8ZM6EPRK,B0078ZZ6RM,5
A3RX60UT05SL7M,B0078ZZ6RM,4
A2VYWAX608EC7R,B0078ZZ6RM,5
A1V1SG67P2DB0M,B0078ZZ6RM,3
A3JCQT6DESOMHN,B0078ZZ6RM,5
A2UWJYIMCKDDP2,B0078ZZ6RM,5
A1Z0NQAZWJ3YKP,B007BF9102,5
A26Q76GBWC6OCL,B007BF9102,5
A16J2L207DI5WU,B007BF9102,1
A2KEF7YA26UHYA,B007BF9102,5
A3Q03O4Q8GKT8G,B007BF9102,4
A981041CJ9ZBF,B007BF9102,5
A3VT43NITC2VNU,B007I4GHFI,5
A2R6CF9ZVJ7MPX,B007I4GHFI,5
ANS66B17D7381,B007I4GHFI,5
A2VSF2M5A8YIQ4,B007I4GHFI,4
A11Q7VOCAGFL1W,B007I4GHFI,5
A2RIAVIXTSI645,B007I4GHFI,5
A14Q8VHX7YD2O9,B00836Y6B2,5
A1C6XNOYH13S61,B00836Y6B2,5
A3U1J3Z55AFZZO,B00836Y6B2,5
A398X00E4KYZIY,B00836Y6B2,5
A2BA81P2S8JC3K,B00836Y6B2,5
A242ADDCE3YB3U,B00836Y6B2,5
AV2QEVD6YF42H,B00836Y6B2,5
A2RMXBH8EGLUR0,B0085EIE38,4
A2XAQRHCBM4NK4,B0085EIE38,3
A2GUU2169Q5N6E,B0085EIE38,5
A2IZ77MRDPO9E5,B0085EIE38,5
A1KHGZDTNXCOW9,B0085EIE38,5
AG0G4FS4SB5OX,B0085EIE38,5
A20JHD5TACTNSA,B0085EIE38,5
AJSDV5OVPZ7Y3,B0085EIE38,5
AGUB36NO7BSDR,B0085EIE38,5
A3Q03O4Q8GKT8G,B0085EIE38,5
A2HOA6QXF66QF5,B0085EIE38,5
A2KKXX9VC0ZQMJ,B0085EIE38,5
A2FJMALXP72F0N,B0085EIE38,5
A3FV8Z6RGVW5OL,B0085EIE38,4
A36IO02PJAU26B,B0085EIE38,4
AKO3G1UUTKX3H,B0085EIE38,5
A1O5833KLG4OG0,B0085EIE38,4
A1MLCAGEWDYXL8,B0085EIE38,5
A7UW5SNLLME0F,B0085EIE38,5
A1HKAWLLYAPMO7,B0085EIE38,4
A1C6XNOYH13S61,B0085EIE38,5
A1JZQREGT21272,B0085EIE38,2
A1KBJ4YJ9P888Z,B0085EIE38,1
A1Z0NQAZWJ3YKP,B0085EIE38,5
A2MTT2IOB6L6Q2,B0085EIE38,5
AH6XZ1BCXY4I6,B0085EIE38,5
A2VYWAX608EC7R,B0085EIE38,5
A2VYWAX608EC7R,B0085EIE38,5
A3LNGE104A7NH,B0085EIE38,5
A22FN99RW55WEO,B0085EIE38,5
A3EC1NGES4NLE5,B0085EIE38,5
AMH34DUPANIZZ,B0085EIE38,4
AF8V9AC4GT2FC,B0085EIE38,5
A3KZA7WUKMZANR,B0085EIE38,5
A1L08O60MXPCYA,B0085EIE38,5
A242ADDCE3YB3U,B0085EIE38,5
A8WQ5QPBDRG6K,B008DYS016,5
A2Z29Y2RPTA0PT,B008DYS016,5
A1M9J5T8PRI2H8,B008DYS016,5
A1VOY7ES8SW7MD,B008DYS016,5
AXKTC9FEVLY0W,B008DYS016,5
A39B695IMLSML,B008DYS016,5
A1FHEY39CALGF2,B008DYS016,5
A3QBW8DMNKSBGM,B008DYS016,5
AJSDV5OVPZ7Y3,B008DYS016,5
A1YWZ3AVX6OFUC,B008DYS016,1
A15E81AMEDTMU7,B008DYS016,5
A15E81AMEDTMU7,B008DYS016,5
A2SYARR444J7Z6,B008DYS016,5
A1RNVKFD1PF1QF,B008DYS016,5
A908CRZDXABQ,B008DYS016,4
A3OUQU5WD44Y4W,B008DYS016,4
AKO3G1UUTKX3H,B008DYS016,5
A13R0XXYR3MX51,B008DYS016,5
A3NMGYPMG4EZ2V,B008DYS016,5
A34L377NKGJ1RU,B008DYS016,5
A1OWWFKTVCFB3T,B008DYS016,5
A268M04AC2K4LP,B008DYS016,5
A28QRFX92EXTFG,B008DYS016,5
A7UW5SNLLME0F,B008DYS016,5
A3LCGB8BMZVRJL,B008DYS016,5
A355G2TC389N1K,B008DYS016,5
A307QLBGIBBLUF,B008DYS016,4
A1MVOR4P5G8KIM,B008DYS016,5
A11Q7VOCAGFL1W,B008DYS016,5
A3U1J3Z55AFZZO,B008DYS016,5
A2R15ED2CYS21N,B008DYS016,5
A37U61Y2O1ZJ0G,B008DYS016,5
A1XYXB8QV7IV9S,B008DYS016,5
A1YLFOPZH8Q7GK,B008DYS016,5
AH6N2RO91843L,B008DYS016,5
A2M3CUDYRKM9CV,B008DYS016,5
A2H938QC8GJR9O,B008DYS016,5
A2O08J1QZPCO53,B008MC3N34,5
A4H0YLFB3AU3Y,B008MC3N34,4
A19OR219RUYPHM,B008MC3N34,5
A3L9DYR3CACMIQ,B008MC3N34,5
A1BFUWT32P1DXR,B008MC3N34,5
A10OJXPDFE0GOK,B008MC3N34,5
A18CQ2BU6CV8WR,B008MC3N34,4
A39B695IMLSML,B008MC3N34,5
A1GNL6V10GUU3B,B008MC3N34,5
A26OK5EI9T2GUC,B008MC3N34,5
A3EXISF8YADM3E,B008MC3N34,5
A2QNV2FW9U3A3A,B008QVR332,5
A2MAF3ERMSIG6I,B008QVR332,3
A1RNVKFD1PF1QF,B008QVR332,5
A2LY4B3VOG7JQC,B008QVR332,5
A3EC1NGES4NLE5,B008QVR332,5
A1Y8SNV5SVO3YM,B008QVR332,5
A2GUU2169Q5N6E,B008QVR332,5
A25FDSTIHHAFKX,B00915VL58,5
A1HJSE311DIDRK,B00915VL58,5
A3UHUP814K2GVU,B00915VL58,5
A2O08J1QZPCO53,B00915VL58,5
A4H0YLFB3AU3Y,B00915VL58,4
A22QG885JF426G,B00915VL58,4
A2U44VA0G6MNOI,B00915VL58,5
A19OR219RUYPHM,B00915VL58,5
A3L9DYR3CACMIQ,B00915VL58,5
A3RS3L4NL8GW,B00915VL58,5
A1BFUWT32P1DXR,B00915VL58,5
A10OJXPDFE0GOK,B00915VL58,5
A2KKXX9VC0ZQMJ,B00915VL58,5
A18CQ2BU6CV8WR,B00915VL58,4
A39B695IMLSML,B00915VL58,5
A1UG4MNNMUMGHJ,B00915VL58,5
A1GNL6V10GUU3B,B00915VL58,5
A26OK5EI9T2GUC,B00915VL58,5
A26OK5EI9T2GUC,B00915VL58,5
A3EXISF8YADM3E,B00915VL58,5
A2JBWGFRJ05Z8D,B00915VL58,5
AIH05X9KBQWX4,B00915VL58,3
A16OQXVU832Q66,B0092ZX2Q8,5
AN5JW86H0FHGY,B0092ZX2Q8,5
A2MAF3ERMSIG6I,B0092ZX2Q8,5
AZD8GF72O1T26,B0092ZX2Q8,3
A3RS3L4NL8GW,B0092ZX2Q8,5
A1CLYC5TACQQQP,B0092ZX2Q8,5
A3IG1R5IOVHFXR,B0099LATZ2,5
A2U4YOLR0BMKHL,B0099LATZ2,5
AZD8GF72O1T26,B0099LATZ2,5
A2N47GVERJ9HY1,B0099LATZ2,5
A28QRFX92EXTFG,B0099LATZ2,5
A3E3TOX6MNRIRY,B0099LATZ2,5
A3VVMIMMTYQV5F,B0099LATZ2,4
A3VVMIMMTYQV5F,B0099LATZ2,4
AMH34DUPANIZZ,B0099LATZ2,5
A1D7P4FDK8BOS0,B009ZC90P0,5
A3LNGE104A7NH,B009ZC90P0,5
A2EHKMDZVV63IV,B009ZC90P0,1
A908CRZDXABQ,B009ZC90P0,5
A1L0YZBI08D167,B009ZC90P0,5
A242ADDCE3YB3U,B009ZC90P0,4
A3IG1R5IOVHFXR,B00A29WCA0,5
APHZGTKEWTQ40,B00A29WCA0,5
AEXIJT4LD11CD,B00A29WCA0,5
A3BM5X39NJNAUZ,B00A29WCA0,3
A4H0YLFB3AU3Y,B00A29WCA0,4
AEVDEVIJHI3B6,B00A29WCA0,5
AI2DP6ZXAO2B7,B00A29WCA0,5
A6JJG3RLB3AZ1,B00A29WCA0,3
A2SOZCP9S83GN8,B00A29WCA0,5
A2IZ77MRDPO9E5,B00A29WCA0,5
AB7K9KRXSKE2S,B00A29WCA0,5
A2KEF7YA26UHYA,B00A29WCA0,5
A1V3FW0XN7QBSL,B00A29WCA0,5
A22QG885JF426G,B00A29WCA0,5
A3KEP3IFR2OZUQ,B00A29WCA0,5
AJ1DVJZCJDNXJ,B00A29WCA0,5
A2U4YOLR0BMKHL,B00A29WCA0,5
ASZE5BL3E3ZHG,B00A29WCA0,5
A2MAF3ERMSIG6I,B00A29WCA0,5
A3QTZ4GWCCJ0X0,B00A29WCA0,5
A2ACRRISUPMZWJ,B00A29WCA0,5
A2TVE9UESQRETI,B00A29WCA0,5
A5QQ5OC488CB7,B00A29WCA0,5
ANS66B17D7381,B00A29WCA0,5
A2QNV2FW9U3A3A,B00A29WCA0,5
A19OR219RUYPHM,B00A29WCA0,5
A1YPVD1SP9PVHI,B00A29WCA0,5
AH6XZ1BCXY4I6,B00A29WCA0,5
A2VSF2M5A8YIQ4,B00A29WCA0,5
A1M9J5T8PRI2H8,B00A29WCA0,5
A2EMA184DPM05,B00A29WCA0,5
A3J3WONG7SQDK9,B00A29WCA0,5
AXKTC9FEVLY0W,B00A29WCA0,5
A3OACF4Q24SPKD,B00A29WCA0,5
A1LFLLLWKSXDES,B00A29WCA0,5
A13MSOD93RH5BW,B00A29WCA0,5
A4F05USD3H5TV,B00A29WCA0,5
AJSDV5OVPZ7Y3,B00A29WCA0,5
A27URUYH8XCZQZ,B00A29WCA0,5
AXJ4A11T43Q0K,B00A29WCA0,5
A21S84MRRKVAUN,B00A29WCA0,4
A3L1XVK3Y8E7FU,B00A29WCA0,5
A3FV8Z6RGVW5OL,B00A29WCA0,3
A1WHB9H1AIF947,B00A29WCA0,5
A3JZ9F1WEKGE6U,B00A29WCA0,5
A38FWEVG17KN0Z,B00A29WCA0,5
A3BAXEUKF8QSDF,B00A29WCA0,5
A1KOZHN3ON5PGG,B00A29WCA0,5
A2WDCDHR49DP06,B00A29WCA0,5
A36IO02PJAU26B,B00A29WCA0,4
A20OMWEBP09ND,B00A29WCA0,5
A908CRZDXABQ,B00A29WCA0,5
A1601RU0RU6L9N,B00A29WCA0,5
A2XFO7JKA6DMLU,B00A29WCA0,5
ATWDCYVND935I,B00A29WCA0,5
A26Z6BUMK53HNB,B00A29WCA0,5
A3LNGE104A7NH,B00A29WCA0,1
A3RO95VKUI1QQT,B00A29WCA0,5
ADKRA9ZAFYRVW,B00A29WCA0,5
A3OUQU5WD44Y4W,B00A29WCA0,4
A3P0U427KLLL69,B00A29WCA0,5
A1MII57V54764P,B00A29WCA0,5
AOP2X3D2INRW6,B00A29WCA0,5
A242ADDCE3YB3U,B00A29WCA0,5
A18MHDJOCNNSB9,B00A29WCA0,4
A1JTYY6WIPVUXI,B00A29WCA0,5
A12V7BFRODAIC1,B00A29WCA0,5
A5VPJMDSJW7FD,B00A29WCA0,5
A2P872PWUK9LQ4,B00A29WCA0,5
A3KSIM93X0J1WB,B00A29WCA0,5
ADAG3XK1D9V0A,B00A29WCA0,5
A1L0YZBI08D167,B00A29WCA0,5
A2UGSJ7FSWA6YU,B00A29WCA0,5
A1C6WBNJHQ2VIQ,B00A29WCA0,5
A1GNL6V10GUU3B,B00A29WCA0,5
A39Y702EFQOVNG,B00A29WCA0,5
A268M04AC2K4LP,B00A29WCA0,5
A2RIOMTJ5EB2O5,B00A29WCA0,5
A2JAP5TEARILX8,B00A29WCA0,5
A2O08J1QZPCO53,B00A29WCA0,5
A2W9OEZ4YUPJ3U,B00A29WCA0,5
A3PY7U7QT77GS1,B00A29WCA0,5
A2N9U76XPCKLP2,B00A29WCA0,4
A3LCGB8BMZVRJL,B00A29WCA0,5
A2WED798Q67FKC,B00A29WCA0,5
A83RKRWKZT917,B00A29WCA0,5
ADCMBZPN5N9YA,B00A29WCA0,5
AF8V9AC4GT2FC,B00A29WCA0,5
A2R15ED2CYS21N,B00A29WCA0,5
A2BA81P2S8JC3K,B00A29WCA0,5
A2BA81P2S8JC3K,B00A29WCA0,5
A3VKV6D9D0ALU9,B00A29WCA0,5
A31MQ7WDEULTCQ,B00A29WCA0,5
AF54V9D0YCQ2I,B00A29WCA0,5
A2KETUOZTO0MN9,B00A29WCA0,5
A37U61Y2O1ZJ0G,B00A29WCA0,5
A1Z0NQAZWJ3YKP,B00A29WCA0,5
ADCMBZPN5N9YA,B00A29WCA0,5
A2RIAVIXTSI645,B00A29WCA0,5
A1D9DNXBQDNGL2,B00A29WCA0,5
A2WED798Q67FKC,B00A29WCA0,5
A3UHUP814K2GVU,B00A29WCA0,5
A1D4RHE9LBL5H,B00A29WCA0,5
A1KBJ4YJ9P888Z,B00A29WCA0,5
A1KEICSAAW6OKL,B00A29WCA0,5
A219328DJ070P6,B00A29WCA0,5
A2MTT2IOB6L6Q2,B00A29WCA0,5
AX4PXKR06TGLP,B00A29WCA0,5
A2F2KL35PTQ8BS,B00A29WCA0,5
A2VYWAX608EC7R,B00A29WCA0,5
A2VYWAX608EC7R,B00A29WCA0,5
A3RS1RY6BGPD9J,B00A29WCA0,5
A3FTBS8ZM6EPRK,B00A29WCA0,5
A2N47GVERJ9HY1,B00A29WCA0,5
A3LIA3IC1ERMUA,B00A29WCA0,5
AYB1YSWAF8AWN,B00A29WCA0,5
AEAC5OJ7FX0Z3,B00A29WCA0,5
A3NMGYPMG4EZ2V,B00A29WCA0,5
A28QRFX92EXTFG,B00A29WCA0,5
ABDR6IJ93HFIO,B00A29WCA0,5
A1MOCOD2X9GURB,B00A29WCA0,5
AQAOCDBV1QDUM,B00A29WCA0,5
A3NCI84F8FVSUT,B00AEK5V5K,5
APHZGTKEWTQ40,B00AEK5V5K,5
AYDLETEYQFTDE,B00AEK5V5K,5
A25VMW6X1MUN14,B00AEK5V5K,5
ASZE5BL3E3ZHG,B00AEK5V5K,5
A1C6WBNJHQ2VIQ,B00AEK5V5K,5
ABIWW6V0V01L6,B00AEK5V5K,5
A355G2TC389N1K,B00AEK5V5K,5
A21S84MRRKVAUN,B00AEK5V5K,4
A38FWEVG17KN0Z,B00AEK5V5K,5
A26Z6BUMK53HNB,B00AEK5V5K,5
AMOLUSI1RUF0B,B00AEK5V5K,4
A12V7BFRODAIC1,B00AEK5V5K,5
A1GNL6V10GUU3B,B00AEK5V5K,5
A1RNVKFD1PF1QF,B00AEK5V5K,5
ADAG3XK1D9V0A,B00AEK5V5K,5
A1D4RHE9LBL5H,B00AEK5V5K,5
AFZC9O52280S2,B00AEK5V5K,5
A2BA81P2S8JC3K,B00AEK5V5K,5
AC0VLOKGH40PV,B00AEK5V5K,5
AMH34DUPANIZZ,B00AEK5V5K,5
A1KBJ4YJ9P888Z,B00AEK5V5K,4
A2VYWAX608EC7R,B00AEK5V5K,5
A2W22FKUPHPBMY,B00AEK5V5K,5
A2SYARR444J7Z6,B00AIU4ZDA,5
A2PGU5W0LZGEQG,B00AIU4ZDA,4
A2RIOMTJ5EB2O5,B00AIU4ZDA,5
A83RKRWKZT917,B00AIU4ZDA,2
A3372ZE79SSIHP,B00AIU4ZDA,1
A2821JHS6G012Y,B00AIU4ZDA,5
A18CQ2BU6CV8WR,B00AKG2XSQ,5
A3ODHMVEMGG93Z,B00AKG2XSQ,4
AF8V9AC4GT2FC,B00AKG2XSQ,5
A1JTYY6WIPVUXI,B00AKG2XSQ,5
A3477O7Y026ARP,B00AKG2XSQ,5
A2EHKMDZVV63IV,B00AKG2XSQ,4
A3L9DYR3CACMIQ,B00AKG2XSQ,1
A2FNH22PEY47RT,B00AKG2XSQ,5
A2GUU2169Q5N6E,B00ASYZWNI,5
A2Z29Y2RPTA0PT,B00ASYZWNI,5
A4UUWN5VTEU88,B00ASYZWNI,5
A2TNGCUS3K32MS,B00ASYZWNI,5
A2U44VA0G6MNOI,B00ASYZWNI,5
A1MVOR4P5G8KIM,B00ASYZWNI,5
A3QBW8DMNKSBGM,B00B04UG6I,3
A1RDI79LPL1H7L,B00B04UG6I,5
A26Z6BUMK53HNB,B00B04UG6I,4
ADKRA9ZAFYRVW,B00B04UG6I,5
A1ALGCU6SB1J9,B00B04UG6I,5
A1OWWFKTVCFB3T,B00B04UG6I,5
A7UW5SNLLME0F,B00B04UG6I,5
A1Z0NQAZWJ3YKP,B00B04UG6I,5
A2M3CUDYRKM9CV,B00B04UG6I,5
AJ1DVJZCJDNXJ,B00B04UG6I,5
A27URUYH8XCZQZ,B00B15ZVTS,5
A2XFO7JKA6DMLU,B00B15ZVTS,5
A1L0YZBI08D167,B00B15ZVTS,5
A1GNL6V10GUU3B,B00B15ZVTS,5
A1YLFOPZH8Q7GK,B00B15ZVTS,5
ABDR6IJ93HFIO,B00B15ZVTS,5
A2N6W9YXZGD6P4,B00B3HX5Y2,5
A981041CJ9ZBF,B00B3HX5Y2,5
ATBZNKRPU0HTK,B00B3HX5Y2,5
A3O3V7DXDN2EQH,B00B3HX5Y2,5
A1RNVKFD1PF1QF,B00B3HX5Y2,5
AP0HMWC3KIUN0,B00B3HX5Y2,5
ABDR6IJ93HFIO,B00B3HX5Y2,5
A3NCI84F8FVSUT,B00B3HX5Y2,5
A6JJG3RLB3AZ1,B00B3HX5Y2,3
A1Y8SNV5SVO3YM,B00B90KCNU,5
ABDQ0DVCL2CMO,B00B90KCNU,5
A3QTZ4GWCCJ0X0,B00B90KCNU,5
A1KD6LSHEO7E1C,B00B90KCNU,5
A1UPP0ZIE2C5AB,B00B90KCNU,5
A3LB5474SNTLSO,B00B90KCNU,5
AAW91SZJHFB79,B00B90KCNU,5
A4F05USD3H5TV,B00B90KCNU,5
A3J3WONG7SQDK9,B00B90KCNU,5
A97RG4XG2R41T,B00B90KCNU,4
AJSDV5OVPZ7Y3,B00BBFOO28,5
A27URUYH8XCZQZ,B00BBFOO28,5
A3MI8AZFYB2Q3J,B00BBFOO28,5
A3P0U427KLLL69,B00BBFOO28,5
A3U1J3Z55AFZZO,B00BBFOO28,5
A2KJX3K63I3K0U,B00BBFOO28,5
A2F2KL35PTQ8BS,B00BBFOO28,5
A3NCI84F8FVSUT,B00BC0WNUC,5
AEXIJT4LD11CD,B00BC0WNUC,5
A2N47GVERJ9HY1,B00BC0WNUC,5
A3VKV6D9D0ALU9,B00BC0WNUC,5
A2T3AT6P5Z1T3T,B00BC0WNUC,5
AYYOB060VR9GM,B00BC0WNUC,5
A19OR219RUYPHM,B00BC0WNUC,5
APFSVCQW44RXA,B00BC0WNUC,5
A22FN99RW55WEO,B00BC0WNUC,5
A2KKXX9VC0ZQMJ,B00BC0WNUC,5
A3JZ9F1WEKGE6U,B00BC0WNUC,5
A38FWEVG17KN0Z,B00BC0WNUC,5
A1X8GZ9NKNQWPN,B00BC0WNUC,5
A3EBY4ZYGZ3Q4Q,B00BC0WNUC,5
A1D9DNXBQDNGL2,B00BC0WNUC,5
A2E5ZLFPFIH8MF,B00BC0WNUC,4
A5QQ5OC488CB7,B00BC0WNUC,5
A2UGSJ7FSWA6YU,B00BC0WNUC,5
A15V5CSE551V5K,B00BC0WNUC,5
A2O08J1QZPCO53,B00BC0WNUC,5
A19VS13GA2YF0T,B00BC0WNUC,4
AAW91SZJHFB79,B00BC0WNUC,5
AG5CKSLAFZ5L3,B00BC0WNUC,5
A398X00E4KYZIY,B00BC0WNUC,5
A2W22FKUPHPBMY,B00BC0WNUC,5
AV2QEVD6YF42H,B00BC0WNUC,5
A1WHB9H1AIF947,B00BDBEZEC,5
A1134GV44SWB4N,B00BDBEZEC,5
ABWJPTQTSCH3E,B00BDBEZEC,5
AFZC9O52280S2,B00BDBEZEC,5
AF8V9AC4GT2FC,B00BDBEZEC,5
A3G4346778UN92,B00BDBEZEC,5
A34L377NKGJ1RU,B00BDBEZEC,5
A28UBYNJRKU4D6,B00BDBEZEC,4
AYDLETEYQFTDE,B00BI9AKJI,5
A2MDMGH76JU99O,B00BI9AKJI,5
AUHCIUXPYDX6C,B00BI9AKJI,5
A1KHGZDTNXCOW9,B00BI9AKJI,5
A1D7P4FDK8BOS0,B00BI9AKJI,5
A28QRFX92EXTFG,B00BI9AKJI,5
AAW91SZJHFB79,B00BI9AKJI,5
AXO47B7UAEQ4I,B00BI9AKJI,5
A2U4YOLR0BMKHL,B00BI9AKJI,5
A2TNGCUS3K32MS,B00BI9AKJI,5
A2N6W9YXZGD6P4,B00BI9AKJI,5
A1VOY7ES8SW7MD,B00BI9AKJI,5
A2FJMALXP72F0N,B00BI9AKJI,5
AOLW1BLO6VF54,B00BI9AKJI,5
A3FEE03P1LZC76,B00BI9AKJI,5
A2KJX3K63I3K0U,B00BI9AKJI,5
A1YWZ3AVX6OFUC,B00BI9AKJI,5
AGUB36NO7BSDR,B00BI9AKJI,5
A1LR2H3V3EIVIY,B00BI9AKJI,5
A18MHDJOCNNSB9,B00BI9AKJI,4
A2MAF3ERMSIG6I,B00BI9AKJI,5
ABIWW6V0V01L6,B00BI9AKJI,5
A2FNH22PEY47RT,B00BI9AKJI,5
AL9PCRLOO744J,B00BI9AKJI,5
AP0HMWC3KIUN0,B00BI9AKJI,5
A1134GV44SWB4N,B00BI9AKJI,5
A268M04AC2K4LP,B00BI9AKJI,1
AFZC9O52280S2,B00BI9AKJI,5
AXJ4A11T43Q0K,B00BI9AKJI,3
AGCAYOXLRSFMK,B00BI9AKJI,5
