reviewerID,asin,overall
A2WED798Q67FKC,B00BI9AKJI,5
A2VYWAX608EC7R,B00BI9AKJI,5
A3VJ27IYOG4BDB,B00BI9AKJI,5
A3ODHMVEMGG93Z,B00BKRXEIC,5
A2N6W9YXZGD6P4,B00BKRXEIC,5
A1YPVD1SP9PVHI,B00BKRXEIC,5
A3L9DYR3CACMIQ,B00BKRXEIC,5
A3Q03O4Q8GKT8G,B00BKRXEIC,5
AP5FKP48ZR9BO,B00BKRXEIC,5
A1GNL6V10GUU3B,B00BKRXEIC,5
AA46TP3T0MVB,B00BKRXEIC,4
A27RA2E3NEMVH1,B00BKRXEIC,5
A2VYWAX608EC7R,B00BKRXEIC,3
A2JBWGFRJ05Z8D,B00BKRXEIC,4
A4MWP92EJDKFG,B00BKRXEIC,5
A1Y8SNV5SVO3YM,B00BNR58GU,5
A28UBYNJRKU4D6,B00BNR58GU,4
ATS78EXQTJ0NM,B00BNR58GU,4
AJSDV5OVPZ7Y3,B00BNR58GU,5
A1MVOR4P5G8KIM,B00BNR58GU,5
AKO3G1UUTKX3H,B00BNR58GU,5
A1JTYY6WIPVUXI,B00BNR58GU,5
AN5JW86H0FHGY,B00BNR58GU,5
AMOLUSI1RUF0B,B00BNR58GU,5
AP0HMWC3KIUN0,B00BNR58GU,5
AG5CKSLAFZ5L3,B00BNR58GU,5
A9VT5R7K6EVYP,B00BNR58GU,5
A1TQ3F2BBXYKUA,B00BNR58GU,5
A2R15ED2CYS21N,B00BNR58GU,5
AF54V9D0YCQ2I,B00BNR58GU,5
A3G4346778UN92,B00BNR58GU,5
A3H3ESFIZ7NPRK,B00BV1MVJ0,5
A3E3TOX6MNRIRY,B00BV1MVJ0,5
AYDLETEYQFTDE,B00BV1MVJ0,5
ATF2LHE80W43G,B00BV1MVJ0,5
A2V36ZOEXQV8UM,B00BV1MVJ0,5
APCEENXU71WFI,B00BV1MVJ0,5
AUHCIUXPYDX6C,B00BV1MVJ0,5
A3VKV6D9D0ALU9,B00BV1MVJ0,5
A2XDMPO3OMLADN,B00BV1MVJ0,5
AB7K9KRXSKE2S,B00BV1MVJ0,5
A3U1J3Z55AFZZO,B00BV1MVJ0,5
A20T3V5VKS60MY,B00BV1MVJ0,5
A2QNV2FW9U3A3A,B00BV1MVJ0,5
A19OR219RUYPHM,B00BV1MVJ0,5
A3OUQU5WD44Y4W,B00BV1MVJ0,5
A2PGU5W0LZGEQG,B00BV1MVJ0,5
ATBZNKRPU0HTK,B00BV1MVJ0,5
A1OWWFKTVCFB3T,B00BV1MVJ0,5
A1A10ANWXDPIK2,B00BV1MVJ0,5
A1QPLMB8S5KZDD,B00BV1MVJ0,5
A366240WSC7ZWO,B00BV1MVJ0,5
A9VT5R7K6EVYP,B00BV1MVJ0,5
AFZC9O52280S2,B00BV1MVJ0,5
A3J3WONG7SQDK9,B00BV1MVJ0,5
A3UHUP814K2GVU,B00BV1MVJ0,5
ABIWW6V0V01L6,B00BV1MVJ0,5
A2VYWAX608EC7R,B00BV1MVJ0,5
A3RS1RY6BGPD9J,B00BV1MVJ0,5
A3KZA7WUKMZANR,B00BV1MVJ0,4
A3VT43NITC2VNU,B00C1DIGRI,5
A2KKXX9VC0ZQMJ,B00C1DIGRI,5
A2E6AWSRJ2ZYO9,B00C1DIGRI,5
A18MHDJOCNNSB9,B00C1DIGRI,5
A1XS82N1EEJYBD,B00C1DIGRI,5
A3DU0N727F6ACF,B00C1DIGRI,5
AJ1DVJZCJDNXJ,B00C1DIGRI,5
A2N47GVERJ9HY1,B00C1DIGRI,5
A3UHUP814K2GVU,B00C1DIGRI,5
A981041CJ9ZBF,B00C1DIGRI,5
A3RO95VKUI1QQT,B00C1DIGRI,5
A20OMWEBP09ND,B00C1DIGRI,5
A10F15DU5XF86H,B00C1DIGRI,5
A274WNJFBIYQNE,B00C1DIGRI,1
A2E5ZLFPFIH8MF,B00C1DIGRI,4
A15V5CSE551V5K,B00C1DIGRI,5
ABIWW6V0V01L6,B00C1DIGRI,5
A3IAL2ZOJP8CEG,B00C9SH11C,5
AF8V9AC4GT2FC,B00C9SH11C,5
A2U4YOLR0BMKHL,B00C9SH11C,5
AF8JGVWR2KCZJ,B00C9SH11C,2
A2UM5TH732LWNI,B00C9SH11C,5
A3MWE9ODN0O95A,B00C9SH11C,5
A1V1SG67P2DB0M,B00C9SH11C,5
A3HAKR0NS6JLZW,B00C9SH11C,5
A1134GV44SWB4N,B00C9SH11C,5
A2PF1HVHWUFR5C,B00CBSX5U6,5
A3E3TOX6MNRIRY,B00CBSX5U6,5
A1V3FW0XN7QBSL,B00CBSX5U6,5
A2N6W9YXZGD6P4,B00CBSX5U6,5
A2HOA6QXF66QF5,B00CBSX5U6,5
A37U61Y2O1ZJ0G,B00CBSX5U6,5
A1UPP0ZIE2C5AB,B00CBSX5U6,5
A1RF31CYOKXIWM,B00CBSX5U6,5
ATBZNKRPU0HTK,B00CBSX5U6,5
A20T3V5VKS60MY,B00CBSX5U6,5
A31MQ7WDEULTCQ,B00CBSX5U6,5
A2PGU5W0LZGEQG,B00CBSX5U6,5
AP0HMWC3KIUN0,B00CBSX5U6,5
A5QQ5OC488CB7,B00CBSX5U6,5
A355G2TC389N1K,B00CBSX5U6,5
A1QPLMB8S5KZDD,B00CBSX5U6,5
A2C8N6W0XPYJB0,B00CBSX5U6,5
A22FN99RW55WEO,B00CBSX5U6,5
A268M04AC2K4LP,B00CBSX5U6,5
A3J3WONG7SQDK9,B00CBSX5U6,5
A39Y702EFQOVNG,B00CBSX5U6,5
A1KHVQUXZYG565,B00CBSX5U6,5
A1Z0NQAZWJ3YKP,B00CBSX5U6,5
A1KHVQUXZYG565,B00CBSX5U6,5
A398X00E4KYZIY,B00CBSX5U6,5
A24XXYT6AFER4K,B00CBSX5U6,5
A2JBWGFRJ05Z8D,B00CBSX5U6,5
ABIWW6V0V01L6,B00CBSX5U6,5
A3H3ESFIZ7NPRK,B00CIF9MJK,5
A242ADDCE3YB3U,B00CIF9MJK,5
A1GTTJMLYPG513,B00CIF9MJK,5
A3BM5X39NJNAUZ,B00CIF9MJK,3
AUHCIUXPYDX6C,B00CIF9MJK,1
A25VMW6X1MUN14,B00CIF9MJK,5
ATWDCYVND935I,B00CIF9MJK,5
A4MWP92EJDKFG,B00CIF9MJK,5
A236P8WWG8AZIO,B00CIF9MJK,5
A1XS82N1EEJYBD,B00CIF9MJK,5
AG0G4FS4SB5OX,B00CIF9MJK,5
A20JHD5TACTNSA,B00CIF9MJK,5
AJSDV5OVPZ7Y3,B00CIF9MJK,5
A31MQ7WDEULTCQ,B00CIF9MJK,5
A9VT5R7K6EVYP,B00CIF9MJK,5
A20T3V5VKS60MY,B00CIF9MJK,5
A1JZQREGT21272,B00CIF9MJK,4
AO84KHY4RD89J,B00CIF9MJK,5
ABWJPTQTSCH3E,B00CIF9MJK,5
AGCAYOXLRSFMK,B00CIF9MJK,5
AC0VLOKGH40PV,B00CIF9MJK,5
A2KETUOZTO0MN9,B00CIF9MJK,4
A3RS3L4NL8GW,B00CIF9MJK,5
A1A10ANWXDPIK2,B00CIF9MJK,5
A3MWE9ODN0O95A,B00CIF9MJK,5
AX4PXKR06TGLP,B00CIF9MJK,5
A2GUU2169Q5N6E,B00CKUBLFQ,5
A3DU0N727F6ACF,B00CKUBLFQ,5
AB7K9KRXSKE2S,B00CKUBLFQ,5
A3FEE03P1LZC76,B00CKUBLFQ,3
A5QQ5OC488CB7,B00CKUBLFQ,5
A1V3FW0XN7QBSL,B00CKUBLFQ,5
A3KEP3IFR2OZUQ,B00CKUBLFQ,5
A3JW97329N9QPO,B00CKUBLFQ,5
AXO47B7UAEQ4I,B00CKUBLFQ,5
ANS66B17D7381,B00CKUBLFQ,5
A97RG4XG2R41T,B00CKUBLFQ,4
A2C60DM97P22EJ,B00CKUBLFQ,5
A242ADDCE3YB3U,B00CKUBLFQ,5
ATS78EXQTJ0NM,B00CKUBLFQ,4
ABIWW6V0V01L6,B00CKUBLFQ,5
AOLW1BLO6VF54,B00CKUBLFQ,5
A2EHKMDZVV63IV,B00CKUBLFQ,1
ADCMBZPN5N9YA,B00CKUBLFQ,5
A13R0XXYR3MX51,B00CKUBLFQ,5
A2MREK75EM9TZO,B00CKUBLFQ,5
A355G2TC389N1K,B00CKUBLFQ,5
A1V1SG67P2DB0M,B00CKUBLFQ,5
A2SYARR444J7Z6,B00CKUBLFQ,5
A1KOZHN3ON5PGG,B00CKUBLFQ,5
A1KOZHN3ON5PGG,B00CKUBLFQ,5
A3O3V7DXDN2EQH,B00CKUBLFQ,5
A908CRZDXABQ,B00CKUBLFQ,4
A1MVOR4P5G8KIM,B00CKUBLFQ,5
A15V5CSE551V5K,B00CKUBLFQ,5
A28QRFX92EXTFG,B00CKUBLFQ,5
A3RO95VKUI1QQT,B00CKUBLFQ,5
A3AJ3VDHLPX7D4,B00CKUBLFQ,5
A1RNVKFD1PF1QF,B00CKUBLFQ,5
A5QQ5OC488CB7,B00CKUBLFQ,5
A14LQQFCR8K3LI,B00CKUBLFQ,2
A1C6XNOYH13S61,B00CKUBLFQ,5
A2RIOMTJ5EB2O5,B00CKUBLFQ,5
A2KETUOZTO0MN9,B00CKUBLFQ,1
A1D4RHE9LBL5H,B00CKUBLFQ,5
A3LCGB8BMZVRJL,B00CKUBLFQ,5
A1TQ3F2BBXYKUA,B00CKUBLFQ,5
A2C60DM97P22EJ,B00CKUBLFQ,5
A28K4ZATP5520J,B00CKUBLFQ,5
A3AV99YD9S9YTT,B00CKUBLFQ,5
A1D7P4FDK8BOS0,B00CKZRG7I,5
A11Q7VOCAGFL1W,B00CKZRG7I,3
AQAOCDBV1QDUM,B00CKZRG7I,5
A1ZZI5UOK8GPG3,B00CKZRG7I,5
AXKTC9FEVLY0W,B00CKZRG7I,5
A1EVUCHTTUQ5TV,B00CKZRG7I,5
ASCGC86KRLHZJ,B00CKZRG7I,5
A2SYARR444J7Z6,B00CKZRG7I,5
A3BAXEUKF8QSDF,B00CKZRG7I,5
A3O3V7DXDN2EQH,B00CKZRG7I,5
A34L377NKGJ1RU,B00CKZRG7I,5
AN5JW86H0FHGY,B00CKZRG7I,5
A1LR2H3V3EIVIY,B00CKZRG7I,5
A307QLBGIBBLUF,B00CKZRG7I,4
AC0VLOKGH40PV,B00CKZRG7I,5
A1UPM23FHOVFQ1,B00CKZRG7I,5
A16W83T52IKC3O,B00CKZRG7I,5
A2JBWGFRJ05Z8D,B00CKZRG7I,5
A2M3CUDYRKM9CV,B00COZIZ10,5
A2H938QC8GJR9O,B00COZIZ10,5
A2V36ZOEXQV8UM,B00COZIZ10,5
A34D3OWPAF46C2,B00COZIZ10,5
A1GTTJMLYPG513,B00COZIZ10,5
A2R6CF9ZVJ7MPX,B00COZIZ10,5
A1M9J5T8PRI2H8,B00COZIZ10,5
A251ETSYO5JPU0,B00COZIZ10,5
A3OUQU5WD44Y4W,B00COZIZ10,3
A1D9DNXBQDNGL2,B00COZIZ10,5
A2MREK75EM9TZO,B00COZIZ10,5
A2NLGAVOF35E16,B00COZIZ10,5
AGMXSCJNQKDHX,B00COZIZ10,3
A19VS13GA2YF0T,B00COZIZ10,2
A28QRFX92EXTFG,B00COZIZ10,5
A3VJ27IYOG4BDB,B00COZIZ10,5
ALUNW3EXCLZLB,B00CQ98C1C,5
ANHHP64XHZEEU,B00CQ98C1C,5
A2ACRRISUPMZWJ,B00CQ98C1C,5
A2HDF4JWLGDYHP,B00CQ98C1C,5
AM8L4I21AM2UW,B00CQ98C1C,5
A2FNH22PEY47RT,B00CQ98C1C,5
A34L377NKGJ1RU,B00CQ98C1C,5
A2RIOMTJ5EB2O5,B00CQ98C1C,5
A27RA2E3NEMVH1,B00CUQJGUM,5
ALUNW3EXCLZLB,B00CUQJGUM,5
A1ZZI5UOK8GPG3,B00CUQJGUM,5
A2J8ZDQOMRGEQ9,B00CUQJGUM,5
A398X00E4KYZIY,B00CUQJGUM,5
A3U1J3Z55AFZZO,B00CUQJGUM,5
ABP0DA3ZE2D4B,B00CUQJGUM,5
A322Q7F3858C6P,B00CUQJGUM,5
AUGGOB99VRU6U,B00CUQJGUM,5
A3VDIFS2YUZ7UH,B00CUQJ6IE,2
A3ONIS371WVGP0,B00CUQJ6IE,5
AJSDV5OVPZ7Y3,B00CUQJ6IE,5
AZD8GF72O1T26,B00CUQJ6IE,4
ABWJPTQTSCH3E,B00CUQJ6IE,5
A1UPM23FHOVFQ1,B00CUQJ6IE,5
A236P8WWG8AZIO,B00CUQJ6IE,5
AIH05X9KBQWX4,B00CUQJ6IE,2
A355G2TC389N1K,B00D89CW5Q,5
A1THC3SY4YWAL8,B00D89CW5Q,5
A28O6H0NW8RPMA,B00D89CW5Q,5
A40FKEPJMPK0S,B00D89CW5Q,5
ABDQ0DVCL2CMO,B00D89CW5Q,5
AA1MBI2A2M0H6,B00D89CW5Q,5
A1YLFOPZH8Q7GK,B00D89CW5Q,5
A1RDI79LPL1H7L,B00D89CW5Q,5
ANHHP64XHZEEU,B00D89CW5Q,5
A2ACRRISUPMZWJ,B00D89CW5Q,5
A2TVE9UESQRETI,B00D89CW5Q,5
AUGGOB99VRU6U,B00D89CW5Q,5
ARNY0FUYM4ZG,B00D89CW5Q,5
ATS78EXQTJ0NM,B00D89CW5Q,4
A3VT43NITC2VNU,B00D89CW5Q,5
AMOLUSI1RUF0B,B00D89CW5Q,5
A1KEICSAAW6OKL,B00D89CW5Q,5
A10OJXPDFE0GOK,B00D89CW5Q,5
A1YWZ3AVX6OFUC,B00D89CW5Q,5
ASK11J3ZXE42J,B00D89CW5Q,5
A3MI8AZFYB2Q3J,B00D89CW5Q,5
A1OWWFKTVCFB3T,B00D89CW5Q,5
A3LIA3IC1ERMUA,B00D89CW5Q,5
A3IAL2ZOJP8CEG,B00D89CW5Q,5
A2MDMGH76JU99O,B00D89CW5Q,5
AN5JW86H0FHGY,B00D89CW5Q,5
A3LCGB8BMZVRJL,B00D89CW5Q,5
ADCMBZPN5N9YA,B00D89CW5Q,5
A1Y8SNV5SVO3YM,B00D89CW5Q,5
A26Z6BUMK53HNB,B00D8T9QZU,5
A1Y8SNV5SVO3YM,B00D8T9QZU,5
A242ADDCE3YB3U,B00D8T9QZU,5
A3NCI84F8FVSUT,B00D8T9QZU,5
A3IG1R5IOVHFXR,B00D8T9QZU,5
AI2DP6ZXAO2B7,B00D8T9QZU,5
A1L0YZBI08D167,B00D8T9QZU,5
A10J1NIBCBVEW1,B00D8T9QZU,5
A1KHGZDTNXCOW9,B00D8T9QZU,5
A1D7P4FDK8BOS0,B00D8T9QZU,5
A22T99L8AJGXFM,B00D8T9QZU,5
A34D3OWPAF46C2,B00D8T9QZU,5
A28UBYNJRKU4D6,B00D8T9QZU,4
A3VKV6D9D0ALU9,B00D8T9QZU,5
A1YLFOPZH8Q7GK,B00D8T9QZU,5
A322Q7F3858C6P,B00D8T9QZU,5
A15V5CSE551V5K,B00D8T9QZU,5
A3U1J3Z55AFZZO,B00D8T9QZU,5
AMOLUSI1RUF0B,B00D8T9QZU,5
A2QNV2FW9U3A3A,B00D8T9QZU,5
ARNY0FUYM4ZG,B00D8T9QZU,4
A2Z29Y2RPTA0PT,B00D8T9QZU,5
AG0G4FS4SB5OX,B00D8T9QZU,5
A2EMA184DPM05,B00D8T9QZU,5
A3OACF4Q24SPKD,B00D8T9QZU,5
A3LNGE104A7NH,B00D8T9QZU,5
A1KEICSAAW6OKL,B00D8T9QZU,5
A1LR2H3V3EIVIY,B00D8T9QZU,5
A31MQ7WDEULTCQ,B00D8T9QZU,5
ASCGC86KRLHZJ,B00D8T9QZU,5
A1X8GZ9NKNQWPN,B00D8T9QZU,5
A3BAXEUKF8QSDF,B00D8T9QZU,5
A3RXQQWRXUAF8B,B00D8T9QZU,5
A1THC3SY4YWAL8,B00D8T9QZU,5
A2NLGAVOF35E16,B00D8T9QZU,5
AHBXK3ZNX9YRU,B00D8T9QZU,5
AYTWUDQ3SYR5V,B00D8T9QZU,5
AL9PCRLOO744J,B00D8T9QZU,5
AAWTKL9PBWXCV,B00D8T9QZU,5
A1OWWFKTVCFB3T,B00D8T9QZU,5
A20T3V5VKS60MY,B00D8T9QZU,5
A1TICZ9AMS01H5,B00D8T9QZU,5
A1QPLMB8S5KZDD,B00D8T9QZU,5
AEAC5OJ7FX0Z3,B00DC1G954,5
A1YLFOPZH8Q7GK,B00DC1G954,5
AMOLUSI1RUF0B,B00DC1G954,5
A1Z0NQAZWJ3YKP,B00DC1G954,5
AUGGOB99VRU6U,B00DC1G954,5
A1KD6LSHEO7E1C,B00DC1G954,4
A1KEICSAAW6OKL,B00DC1G954,5
A1YWZ3AVX6OFUC,B00DC1G954,5
A2VYWAX608EC7R,B00DC1G954,4
A3MI8AZFYB2Q3J,B00DC1G954,5
A3RS1RY6BGPD9J,B00DC1G954,5
A1MVOR4P5G8KIM,B00DC1G954,5
A2XYDV9GYC01ER,B00DC1G954,5
A251ETSYO5JPU0,B00DC1G954,5
A3EBY4ZYGZ3Q4Q,B00DC1G954,5
A3DU0N727F6ACF,B00DC1G954,5
A2MAF3ERMSIG6I,B00DC1G954,5
A1O5833KLG4OG0,B00DC1G954,5
A40FKEPJMPK0S,B00DC1G954,5
ASK11J3ZXE42J,B00DC1G954,5
AYTWUDQ3SYR5V,B00DC1G954,5
A7UW5SNLLME0F,B00DC1G954,5
A3IAL2ZOJP8CEG,B00DC1G954,5
A11YHIDRYHFF4H,B00DC1G954,4
A1D4RHE9LBL5H,B00DC1G954,5
A1THC3SY4YWAL8,B00DC1G954,5
A2E6AWSRJ2ZYO9,B00DGJ6E34,5
A1YLFOPZH8Q7GK,B00DGJ6E34,5
A28K4ZATP5520J,B00DGJ6E34,5
A3JW97329N9QPO,B00DGJ6E34,5
A251ETSYO5JPU0,B00DGJ6E34,5
AAW91SZJHFB79,B00DGJ6E34,5
A2E6AWSRJ2ZYO9,B00DKEX5AU,5
A1MOCOD2X9GURB,B00DKEX5AU,5
AYB1YSWAF8AWN,B00DKEX5AU,5
A2DJXGGEB03516,B00DKEX5AU,5
AEVDEVIJHI3B6,B00DKEX5AU,5
AYTWUDQ3SYR5V,B00DKEX5AU,5
A34D3OWPAF46C2,B00DKEX5AU,5
AG5CKSLAFZ5L3,B00DKEX5AU,5
A981041CJ9ZBF,B00DKEX5AU,5
A2M79BUIOECBAS,B00DKEX5AU,5
A18MHDJOCNNSB9,B00DKEX5AU,5
A3EBY4ZYGZ3Q4Q,B00DKEX5AU,5
AW80F6GE4YUIS,B00DKEX5AU,4
A10DTOWMTN6VC8,B00DMI9N32,5
A1TICZ9AMS01H5,B00DMI9N32,5
A1RNVKFD1PF1QF,B00DMI9N32,5
A322Q7F3858C6P,B00DMI9N32,5
A39Y702EFQOVNG,B00DMI9N32,5
A3JCQT6DESOMHN,B00DMI9N32,5
A3KZA7WUKMZANR,B00DMRRR72,5
A3VT43NITC2VNU,B00DMRRR72,5
A3372ZE79SSIHP,B00DMRRR72,5
A1V3FW0XN7QBSL,B00DMRRR72,5
AXO47B7UAEQ4I,B00DMRRR72,5
A2TVE9UESQRETI,B00DMRRR72,5
AXKTC9FEVLY0W,B00DMRRR72,5
A1LFLLLWKSXDES,B00DMRRR72,5
A2VYWAX608EC7R,B00DMRRR72,5
A1WHB9H1AIF947,B00DMRRR72,5
A3JZ9F1WEKGE6U,B00DMRRR72,5
A251ETSYO5JPU0,B00DMRRR72,5
A26Z6BUMK53HNB,B00DMRRR72,5
AKO3G1UUTKX3H,B00DMRRR72,5
A1THC3SY4YWAL8,B00DMRRR72,5
AW5YFQCRMU3OF,B00DMRRR72,5
A18MHDJOCNNSB9,B00DMRRR72,5
A1RNVKFD1PF1QF,B00DMRRR72,5
A1134GV44SWB4N,B00DMRRR72,5
A2C8N6W0XPYJB0,B00DMRRR72,5
A37U61Y2O1ZJ0G,B00DMRRR72,5
AG5CKSLAFZ5L3,B00DMRRR72,5
A2R6CF9ZVJ7MPX,B00DMRRR72,5
A2JQK656WX1NBW,B00DMRRR72,5
A2N9U76XPCKLP2,B00DMRRR72,4
A31MQ7WDEULTCQ,B00DMRRR72,5
A3H3ESFIZ7NPRK,B00DMRRR72,5
A3VJ27IYOG4BDB,B00DRNEV9S,5
A1L08O60MXPCYA,B00DRNEV9S,5
A10J1NIBCBVEW1,B00DRNEV9S,5
A1Q8X84XL3BWXX,B00DRNEV9S,5
A3VKV6D9D0ALU9,B00DRNEV9S,5
A2SOZCP9S83GN8,B00DRNEV9S,5
A2KEF7YA26UHYA,B00DRNEV9S,5
A1V3FW0XN7QBSL,B00DRNEV9S,5
A3FV8Z6RGVW5OL,B00DRNEV9S,5
A4UUWN5VTEU88,B00DRNEV9S,5
AXO47B7UAEQ4I,B00DRNEV9S,5
A1JTYY6WIPVUXI,B00DRNEV9S,5
A2T3AT6P5Z1T3T,B00DRNEV9S,5
A2TVE9UESQRETI,B00DRNEV9S,5
AF8JGVWR2KCZJ,B00DRNEV9S,5
A97RG4XG2R41T,B00DRNEV9S,4
A236P8WWG8AZIO,B00DRNEV9S,5
A2FJMALXP72F0N,B00DRNEV9S,5
ATS78EXQTJ0NM,B00DRNEV9S,4
AJHJADZ9GK313,B00DRNEV9S,5
A2WAWO476KKO9J,B00DRNEV9S,5
AS7621XF5BW0T,B00DRNEV9S,5
APFSVCQW44RXA,B00DRNEV9S,5
A2HOA6QXF66QF5,B00DRNEV9S,5
A37U61Y2O1ZJ0G,B00DRNEV9S,5
ASCGC86KRLHZJ,B00DRNEV9S,5
AADVOV0BLDN3E,B00DRNEV9S,5
A38FWEVG17KN0Z,B00DRNEV9S,5
A1X8GZ9NKNQWPN,B00DRNEV9S,5
A1KOZHN3ON5PGG,B00DRNEV9S,5
A1601RU0RU6L9N,B00DRNEV9S,5
A981041CJ9ZBF,B00DRNEV9S,5
A981041CJ9ZBF,B00DRNEV9S,5
A251ETSYO5JPU0,B00DRNEV9S,5
ATWDCYVND935I,B00DRNEV9S,5
ADKRA9ZAFYRVW,B00DRNEV9S,5
A3RXQQWRXUAF8B,B00DRNEV9S,5
A3RS1RY6BGPD9J,B00DRNEV9S,5
AOP2X3D2INRW6,B00DRNEV9S,5
AOP2X3D2INRW6,B00DRNEV9S,5
A1F24WQDOKDICO,B00DRNEV9S,5
A2MREK75EM9TZO,B00DRNEV9S,5
A2MAF3ERMSIG6I,B00DRNEV9S,5
A2MAF3ERMSIG6I,B00DRNEV9S,5
A1V1SG67P2DB0M,B00DRNEV9S,5
A1RNVKFD1PF1QF,B00DRNEV9S,5
ABIWW6V0V01L6,B00DRNEV9S,5
ATBZNKRPU0HTK,B00DRNEV9S,5
AG5CKSLAFZ5L3,B00DRNEV9S,5
A35B14Y5UP0HY2,B00DRNEV9S,5
A40FKEPJMPK0S,B00DRNEV9S,5
A2JQK656WX1NBW,B00DRNEV9S,5
A2T3AT6P5Z1T3T,B00DRNEV9S,5
A5VPJMDSJW7FD,B00DRNEV9S,5
A2P872PWUK9LQ4,B00DRNEV9S,5
A2P872PWUK9LQ4,B00DRNEV9S,5
A7UW5SNLLME0F,B00DRNEV9S,5
A1LR2H3V3EIVIY,B00DRNEV9S,5
A1134GV44SWB4N,B00DRNEV9S,5
A1A10ANWXDPIK2,B00DRNEV9S,5
A1JSOVO9F0BG4Y,B00DRNEV9S,1
A1TICZ9AMS01H5,B00DRNEV9S,5
A1JZQREGT21272,B00DRNEV9S,4
A2RIOMTJ5EB2O5,B00DRNEV9S,5
A183VHQ3YOZL0E,B00DRNEV9S,5
A366240WSC7ZWO,B00DRNEV9S,5
AO84KHY4RD89J,B00DRNEV9S,5
ABWJPTQTSCH3E,B00DRNEV9S,5
A1MOCOD2X9GURB,B00DRNEV9S,5
A3OACF4Q24SPKD,B00DRNEV9S,5
A3PFOJ3W221A4D,B00DRNEV9S,4
A26OK5EI9T2GUC,B00DRNEV9S,5
A1F24WQDOKDICO,B00DRNEV9S,5
A26Q76GBWC6OCL,B00DRNEV9S,5
AC0VLOKGH40PV,B00DRNEV9S,5
A1Z0NQAZWJ3YKP,B00DRNEV9S,5
AAW91SZJHFB79,B00DRNEV9S,5
A26Q76GBWC6OCL,B00DRNEV9S,5
A3RS1RY6BGPD9J,B00DRNEV9S,5
A2N9U76XPCKLP2,B00DRNEV9S,4
A2GSA371TA18A,B00DRNEV9S,5
A375X4BVMB6379,B00DZS9050,4
AAP4SQTFTF5I7,B00DZS9050,4
AUGGOB99VRU6U,B00DZS9050,5
AMH34DUPANIZZ,B00DZS9050,1
A22QG885JF426G,B00DZS9050,4
AAW91SZJHFB79,B00DZS9050,5
ASR6B1JIJFD31,B00DZS9050,5
A2TNGCUS3K32MS,B00DZS9050,5
A2TP3DP6ULTB7X,B00DZS9050,5
A3ONIS371WVGP0,B00DZS9050,5
A97RG4XG2R41T,B00DZS9050,4
A2BNOICI92RPLK,B00DZS9050,5
A1ZZI5UOK8GPG3,B00DZS9050,5
A2Z29Y2RPTA0PT,B00DZS9050,5
A1HKAWLLYAPMO7,B00DZS9050,5
A36HK8RYUBPJKU,B00DZS9050,5
AMPWQNE2UCWAO,B00DZS9050,5
A2WAWO476KKO9J,B00DZS9050,5
A355G2TC389N1K,B00DZS9050,5
A14LQQFCR8K3LI,B00DZS9050,5
A2SYARR444J7Z6,B00DZS9050,5
